区分,くぶん,kubun,"division, segment",この表は年齢区分ごとの人口を表しています。,This table shows the population divided into age groups.
アンテナ,あんてな,antena,antenna,屋上にアンテナが立っていますね。,An antenna is standing on the rooftop.
スタンド,すたんど,sutando,"table lamp, desk lamp",姉はスタンドの下で本を読んでいたんだ。,My elder sister was reading a book by a desk lamp.
重量,じゅうりょう,juuryou,weight (often used for something heavy),この荷物はかなりの重量ですね。,This luggage is quite heavy.
道徳,どうとく,doutoku,"morality, ethic",子供には道徳をきちんと教えていきたいと思います。,I'd like to properly teach ethics to my children.
混ぜる,まぜる,mazeru,mix (something),カレーにヨーグルトを入れて、よく混ぜてください。,Please put the yogurt in the curry and mix it well.
中年,ちゅうねん,chuunen,middle age,これは、中年の男性によく見られる症状です。,These symptoms are common in middle-aged men.
案外,あんがい,angai,unexpectedly,彼は案外いい人かもしれない。,He may unexpectedly turn out to be a good person.
派手,はで,hade,"flashy, loud",雪道で派手に転んでしまったの。,I fell down loudly on the snowy road.
苦情,くじょう,kujou,"complaint on actual damage, loss, etc. (formal)",店に苦情の電話をかけました。,I called the store to complain.
系統,けいとう,keitou,"system, lineage",電気系統を図面で確かめました。,I checked the electrical system on the diagram.
嫁,よめ,yome,"bride, daughter-in-law",姉が嫁にいったの。,My big sister got married.
ブレーキ,ぶれーき,bure-ki,brake,赤信号でブレーキを踏んだの。,I stepped on the brake at the red light.
力強い,ちからづよい,chikarazuyoi,"powerful, vigorous",彼は力強い演技をするね。,His performance is powerful.
役人,やくにん,yakunin,government official,叔父は役人として３０年働きました。,My uncle worked as a government official for 30 years.
周り,まわり,mawari,"vicinity, surroundings",先生の周りに集まってください。,Gather around the teacher.
属する,ぞくする,zokusuru,"belong, be a member (of)",私は市民オーケストラに属しています。,I'm a member of the civic orchestra.
高価,こうか,kouka,"high-priced, expensive",彼女は高価な宝石を持っているわ。,She has expensive jewelry.
改める,あらためる,aratameru,"reform, change for the better",彼は悪い習慣を改めようとしているわね。,He's trying to change his bad habits.
狂う,くるう,kuruu,"become insane, get out of order",この時計はすぐ狂うの。,This clock often gets out of whack.
乗客,じょうきゃく,joukyaku,passenger,乗客の一人の具合が悪くなったの。,One of the passengers fell sick.
座席,ざせき,zaseki,seat,飛行機の座席はゆったりしていたよ。,The airplane seat was spacious.
盛ん,さかん,sakan,"prosperous, thriving",その都市は商業が盛んよ。,Commerce is thriving in that city.
ナンバー,なんばー,nanba-,number (loan word),その車のナンバーを覚えていますか。,Do you remember the car's license number?
粒,つぶ,tsubu,"grain, drop",その子は大粒の涙を浮かべていたの。,The child's eyes were brimming with big teardrops.
夜間,やかん,yakan,"night, nighttime",夜間は裏口から入ってください。,Please enter from the back door at night.
ストップ,すとっぷ,sutoppu,stop,ここでいったんストップしてください。,Please stop here at once.
等しい,ひとしい,hitoshii,"equal, same",私は株の知識がないに等しいです。,I have almost no knowledge of stocks.
散る,ちる,chiru,"scatter, fall",風で桜の花が散ってるね。,Cherry blossoms are scattering in the wind.
服装,ふくそう,fukusou,"attire, way of dressing",そのパーティーはカジュアルな服装で大丈夫です。,Casual attire will be appropriate for the party.
中旬,ちゅうじゅん,chuujun,middle ten days of a month,来月中旬にフランスへ行きます。,I'll go to France in the middle of next month.
膨らむ,ふくらむ,fukuramu,"swell, inflate",桜のつぼみが膨らんだのね。,The cherry blossom buds swelled.
納める,おさめる,osameru,"pay (tax, fee etc.)",自動車税を納めたよ。,I paid my car tax.
産地,さんち,sanchi,"production center, producing area",その地方はお茶の産地です。,The region is a production center of tea leaves.
生える,はえる,haeru,"grow, spring up",息子に新しい歯が生えました。,My son is cutting a new tooth.
夫人,ふじん,fujin,"wife, Mrs.",スミス夫人がいらっしゃいました。,Mrs. Smith is here.
診察,しんさつ,shinsatsu,medical examination,今日、病院で診察してもらったの。,I had a medical exam at the hospital today.
縛る,しばる,shibaru,"bind, tie",古新聞をひもで縛ったよ。,I tied up the old newspapers with a string.
刻む,きざむ,kizamu,"cut, chop",玉ねぎを細かく刻んでください。,Please mince the onion.
攻める,せめる,semeru,"make an attack, assault",彼は積極的に攻めたが勝てなかったな。,He put up a good attack but couldn't win.
夢中,むちゅう,muchuu,"be absorbed, be engrossed",うちの子はその本に夢中です。,Our child is engrossed in that book.
火災,かさい,kasai,"fire, fire disaster",火災の原因は放火だそうです。,I heard that arson was the cause of the fire.
裸,はだか,hadaka,"naked body, bareness",彼らは裸のつきあいをしているよ。,They have an open relationship.
トンネル,とんねる,tonneru,tunnel,トンネルを抜けると海が見えたよ。,"When we came out of the tunnel, we saw the ocean."
公衆,こうしゅう,koushuu,"general public, for public use",彼は公衆電話を探したの。,He looked for a public phone.
行列,ぎょうれつ,gyouretsu,"queue, line",店の前に長い行列ができていますよ。,There is a long line in front of the shop.
独り言,ひとりごと,hitorigoto,to talk to oneself,彼女はいつも独り言を言うんだ。,She's always talking to herself.
皮肉,ひにく,hiniku,"sarcasm, irony",彼は皮肉ばかり言います。,He always says sarcastic things.
砂漠,さばく,sabaku,desert,砂漠ではほとんど雨が降らないのよ。,It hardly rains in the desert.
猿,さる,saru,"monkey, ape",山で猿の親子を見ました。,I saw mother and child monkeys in the mountain.
梅,うめ,ume,plum,梅の花が咲きました。,Plum blossoms have bloomed.
詩人,しじん,shijin,poet,彼は優れた詩人です。,He is a fine poet.
霧,きり,kiri,"fog, mist",霧の深い夜のことでした。,It was a foggy night.
王様,おうさま,ousama,king (polite),その国の王様はとても賢い。,The king in that country is very wise.
ハンドル,はんどる,handoru,steering wheel,この車は左ハンドルです。,This car has a steering wheel on the left.
小遣い,こづかい,kozukai,"pocket money, allowance",おじいちゃんにお小遣いをもらったよ。,My grandpa gave me pocket money.
退屈,たいくつ,taikutsu,"boring, tedious",校長の退屈な話が続いたんだよ。,The principal continued his boring talk.
下旬,げじゅん,gejun,the last ten days (of a month),この仕事は来月の下旬には終わります。,I'll finish this work at the end of next month.
クリーム,くりーむ,kuri-mu,cream,私は洗い物をしたあと、手にクリームをぬります。,I put on hand cream after doing the dishes.
劣る,おとる,otoru,"be inferior to, be worse than",私は体力では誰にも劣りません。,My physical strength is second to none.
娯楽,ごらく,goraku,"amusement, pastime",テレビは彼のいちばんの娯楽です。,Watching TV is his favorite pastime.
たまらない,たまらない,tamaranai,"can't stand, unbearable",頭が痛くてたまらない。,I have an unbearable headache.
ベテラン,べてらん,beteran,"experienced person, veteran",彼はベテランの運転手です。,He's an experienced driver.
見上げる,みあげる,miageru,look up,私は空を見上げたの。,I looked up at the sky.
盛る,もる,moru,"heap up, fill",ご飯を盛ってください。,Please fill the bowl with rice.
コンクリート,こんくりーと,konkuri-to,concrete,コンクリートにひびが入っていますね。,There's a crack in the concrete.
不利,ふり,furi,disadvantage,彼は今、不利な立場にいます。,He's at a disadvantage now.
強引,ごういん,gouin,"coercive, persistent",友人の強引な誘いを断れませんでした。,I couldn't decline my friend's persistent offer.
スピーチ,すぴーち,supi-chi,speech,彼のスピーチは素晴らしかった。,His speech was excellent.
刀,かたな,katana,"sword, blade",日本映画で刀を見た。,I saw a sword in a Japanese movie.
石炭,せきたん,sekitan,coal,小屋に石炭の山があります。,There is a mountain of coal in the hut.
天候,てんこう,tenkou,weather,ここは天候の変化が激しいですね。,The weather here changes a lot.
登山,とざん,tozan,mountain climbing,夏休みには家族で登山をします。,I go mountain climbing with my family during summer vacation.
中世,ちゅうせい,chuusei,"Middle Ages, medieval age",彼女は中世の音楽が好きです。,She likes medieval music.
騒音,そうおん,souon,loud noise,窓から車の騒音が入ってきます。,The loud car noise is coming through the window.
奥様,おくさま,okusama,"married woman, someone's wife",社長の奥様はきれいな方です。,The president's wife is a beautiful woman.
岸,きし,kishi,"shore, bank",船がやっと岸に着いたよ。,The ship finally reached the shore.
ベンチ,べんち,benchi,bench,公園のベンチで本を読んでいます。,I'm reading a book on the park bench.
酸素,さんそ,sanso,oxygen,私たちは酸素無しでは生きていけない。,We can't live without oxygen.
ビタミン,びたみん,bitamin,vitamin,ビタミンを毎日とりましょう。,We should take vitamins every day.
鳴らす,ならす,narasu,make a sound with (something),お坊さんが鐘を鳴らしていますね。,The monk is sounding the bell.
たまる,たまる,tamaru,"accumulate, store up",彼はストレスがたまっているの。,He's under a lot of stress.
親友,しんゆう,shin'yuu,best friend,彼は私の親友です。,He is my best friend.
丼,どんぶり,donburi,bowl,彼はご飯を丼で食べたよ。,He ate rice in a bowl.
切れ,きれ,kire,sharpness,この包丁は切れが良いな。,This kitchen knife cuts well.
潰す,つぶす,tsubusu,crush (something),ペットボトルは潰して捨てましょう。,"Before you throw away plastic bottles, make sure you crush them."
固まる,かたまる,katamaru,"harden, solidify",もうプリンは固まったかな。,Has the pudding set yet?
性別,せいべつ,seibetsu,gender,出席者を性別で分けてください。,Please divide the participants by gender.
点数,てんすう,tensuu,"point, score",今回はテストの点数が悪かった。,My test score this time was bad.
題名,だいめい,daimei,title,この本の題名は「坊ちゃん」です。,"The title of this book is ""Botchan""."
横断,おうだん,oudan,"crossing, traversing",道路を横断するときは注意して。,Be careful when crossing the road.
容器,ようき,youki,container,容器のふたはきちんと閉めましょう。,Be sure to properly close the container lid.
酔う,よう,you,"get drunk, get motion sickness",みんなかなり酔っていたの。,Everyone got heavily drunk.
兼ねる,かねる,kaneru,"serve two functions, combine",彼女は秘書と事務の担当を兼ねています。,She's in charge of both secretarial and clerical work.
思い込む,おもいこむ,omoikomu,"assume, believe",彼はだまされたと思い込んでいるようです。,Apparently he believes that he's been deceived.
混じる,まじる,majiru,"be blended, get mixed (distinguishable)",電話の声に雑音が混じっていたの。,The voice on the phone was mixed with background noise.
騒ぎ,さわぎ,sawagi,"clamor, commotion",一体何の騒ぎですか。,What on earth is the commotion?
差す,さす,sasu,open (an umbrella),雨が降ってきたので傘を差しました。,I opened my umbrella as it started to rain.
就く,つく,tsuku,"set about a task, assume (a position)",今年から新しい仕事に就きます。,I'll start a new job this year.
南北,なんぼく,nanboku,north and south,南北に山が広がっています。,The mountains stretch out to the north and south.
筆,ふで,fude,writing brush,彼は筆で手紙を書いたの。,He wrote a letter with a brush.
開会,かいかい,kaikai,"opening, start (of a meeting etc.)",運動会は９時に開会します。,The sports festival starts at nine o'clock.
餌,えさ,esa,"bait, feed",毎日金魚にえさをやります。,I feed my goldfish everyday.
水平,すいへい,suihei,"horizontal, level",この棚は水平になっていませんね。,This shelf is not level.
測る,はかる,hakaru,"measure (length, depth, distance or dimensions)",このドアの高さを測ってください。,Please measure the height of this door.
東西,とうざい,touzai,east and west,東西に大きな道路が通っています。,There's a major road running from east to west.
ぶつける,ぶつける,butsukeru,"hit, strike (forcefully)",車を壁にぶつけてしまいました。,I hit my car against the wall.
調節,ちょうせつ,chousetsu,adjustment,ここで部屋の温度が調節できます。,You can adjust the room temperature here.
官庁,かんちょう,kanchou,government office,その古い建物は官庁です。,That old building is the government office.
助手,じょしゅ,joshu,assistant,資料は助手に預けておいてください。,Please give the materials to my assistant.
マラソン,まらそん,marason,marathon,彼はマラソンに出場したよ。,He participated in the marathon.
延期,えんき,enki,"postponement, deferment",運動会は雨で延期されました。,The sports festival has been postponed due to the rain.
各自,かくじ,kakuji,"each one, every individual",ごみは各自で持ち帰ってください。,Please take your own garbage home.
教わる,おそわる,osowaru,"be taught, learn",私は両親から多くを教わりました。,I learned a lot from my parents.
商人,しょうにん,shounin,"merchant, trader",商人は数字に強いね。,Merchants are good with numbers.
勘定,かんじょう,kanjou,"check, count",お勘定をしてください。,"Can I have the check, please?"
接する,せっする,sessuru,"come in contact, adjoin",子供が動物に接するのは良いことです。,It's good for children to have contact with animals.
害,がい,gai,"harm, damage",お酒の飲み過ぎは健康に害があります。,Too much drinking damages your health.
食欲,しょくよく,shokuyoku,appetite,今日は食欲がありません。,I have no appetite today.
不自由,ふじゆう,fujiyuu,"inconvenience, discomfort",彼は不自由な暮らしに慣れたようだね。,It seems that he's gotten used to his restricted lifestyle.
順序,じゅんじょ,junjo,"order, sequence",正しい順序で操作してください。,Please carry out the operation in the correct sequence.
役目,やくめ,yakume,"duty, role",私は無事に役目を終えたよ。,I fulfilled my duties without any trouble.
知能,ちのう,chinou,"intelligence, mental capacity",あの子の知能はとても高いそうです。,That child is said to be highly intelligent.
心身,しんしん,shinshin,mind and body,私は心身共に疲れていました。,I was tired both mentally and physically.
呼び出す,よびだす,yobidasu,"call, page",親が学校に呼び出されたんだ。,My parents were called in to the school.
混雑,こんざつ,konzatsu,"congestion, to be crowded",今日はデパートが混雑していたよ。,The department store was crowded today.
越す,こす,kosu,"go across, pass",暑さは峠を越したね。,The worst of the heat has passed.
上達,じょうたつ,joutatsu,"progress, proficiency",短い時間にずいぶん上達しましたね。,You've made a great deal of progress in a short time.
補う,おぎなう,oginau,"supplement, replenish",夏は水分を十分に補いましょう。,Make sure you take enough water in the summer.
祝う,いわう,iwau,"celebrate, congratulate",家族で彼の合格を祝ったよ。,His whole family celebrated his success in the exam.
友情,ゆうじょう,yuujou,friendship,彼らは強い友情で結ばれているな。,They have a strong bond of friendship.
分解,ぶんかい,bunkai,taking apart,機械を分解してみたの。,I took the machine apart.
公害,こうがい,kougai,(environmental) pollution,私たちは公害を減らすよう努力しています。,We're doing our best to decrease pollution.
課程,かてい,katei,"course, curriculum",一年生の課程を修了したの。,I completed the first-year curriculum.
通行,つうこう,tsuukou,"passage, traffic",この道は通行できません。,This is an impassable road.
書物,しょもつ,shomotsu,book,彼は書物に囲まれて生活しているの。,He leads a life surrounded by books.
都心,としん,toshin,"heart of a city, urban area",彼は都心に住んでいます。,He lives in the urban area of the city.
永久,えいきゅう,eikyuu,"permanence, eternity",彼は永久に帰らぬ人となったのよ。,He passed away.
交際,こうさい,kousai,"association, dating",彼はモデルと交際していたんだ。,He was dating a model.
パイプ,ぱいぷ,paipu,pipe,このパイプは詰まっていますよ。,This pipe is clogged.
集まり,あつまり,atsumari,"gathering, meeting",雨で集まりが悪いですね。,Only few people are showing up because of the rain.
よそ,よそ,yoso,"somewhere else, not one's own",夕食はよそでごちそうになりました。,I was treated to dinner out.
特色,とくしょく,tokushoku,"characteristic, uniqueness",その学校の教育は特色がありますね。,The school has a unique educational system.
出入り,でいり,deiri,coming and going,彼の家は人の出入りが多いね。,There are a lot of people going in and out his house.
器具,きぐ,kigu,"equipment, instrument",これはスポーツ施設用の器具です。,This equipment is for the sports facility.
痛む,いたむ,itamu,"feel pain, hurt",虫歯がずきずき痛みます。,My cavity hurts really badly.
頭痛,ずつう,zutsuu,headache,今日は頭痛がします。,I have a headache today.
唇,くちびる,kuchibiru,lip,寒くて唇が青くなってしまった。,My lips have turned blue with cold.
通路,つうろ,tsuuro,"pathway, aisle",通路の右側にトイレがありますよ。,There's a restroom on the right side of the aisle.
食物,しょくもつ,shokumotsu,food (mainly in writing),人間にとって水は食物より大切なの。,"For humans, water is more important than food."
体操,たいそう,taisou,"gymnastics, physical exercise",兄は体操の選手です。,My big brother's a gymnast.
社説,しゃせつ,shasetsu,editorial,この新聞の社説は面白いね。,The editorial in this newspaper is interesting.
芽,め,me,"bud, sprout",チューリップの芽が出ました。,The tulip buds have sprouted.
火山,かざん,kazan,volcano,昨日火山が爆発したの。,There was a volcano eruption yesterday.
冷凍,れいとう,reitou,"freeze, frozen",残ったカレーを冷凍しました。,I froze the left-over curry.
パイロット,ぱいろっと,pairotto,pilot,彼はパイロットです。,He's a pilot.
明ける,あける,akeru,"dawn, end",もうすぐ夜が明けるね。,Dawn will break soon.
救助,きゅうじょ,kyuujo,"rescue, save",プールで男の子が救助されました。,A boy was rescued in the swimming pool.
決心,けっしん,kesshin,"determination, resolution",今度こそタバコをやめる決心をしました。,This time I'm determined to quit smoking.
空中,くうちゅう,kuuchuu,"in the air, in the sky",ちょうちょうが空中を舞っています。,Butterflies are flying in the air.
荒れる,あれる,areru,"be wild, get rough",台風で山も海も荒れています。,The weather in the typhoon is rough both on the mountains and in the ocean.
隅,すみ,sumi,corner,部屋の隅に椅子が積んであったの。,There was a pile of chairs on the corner of the room.
無数,むすう,musuu,"countless, innumerable",宇宙には無数の星があります。,There are countless stars in space.
間隔,かんかく,kankaku,"interval, space",電車は５分間隔で来ますよ。,The train comes every five minutes.
要旨,ようし,youshi,"overview, summary",会議の要旨は次のとおりです。,The overview of the meeting is as follows.
餅,もち,mochi,rice cake,正月には餅を食べますよ。,We eat rice cakes during the New Year's holiday.
相撲,すもう,sumou,Japanese-style wrestling,相撲取りはたいてい体がとても大きいね。,Sumo wrestlers are usually very big.
斜め,ななめ,naname,"diagonal, slant",ここに斜めに線を引いてください。,Please draw a diagonal line here.
傾く,かたむく,katamuku,"decline, go down",お日様が西に傾きましたね。,The sun went down in the west.
モダン,もだん,modan,modern,あの建物はモダンだね。,That building has a modern design.
名詞,めいし,meishi,noun,「学校」は名詞です。,School is a noun.
離す,はなす,hanasu,"set (something) apart, let go (of)",子供の手を離さないでください。,Don't let go of your child's hand.
休業,きゅうぎょう,kyuugyou,suspension of a business operation,明日は臨時に休業します。,We'll be temporarily closed tomorrow.
立ち止まる,たちどまる,tachidomaru,"stop, halt",人々は立ち止まって上を見上げたの。,People stopped and looked up.
強盗,ごうとう,goutou,"robbery, burglar",強盗がカメラに写っていました。,The burglar was caught on a camera.
次ぐ,つぐ,tsugu,"rank next, come next",彼はトップに次ぐ好成績でした。,His excellent results were next to the top.
半島,はんとう,hantou,peninsula,台風がその半島を通過したの。,The typhoon passed over the peninsula.
地名,ちめい,chimei,name of a place,その地名は聞いたことがないな。,I've never heard of that place.
液体,えきたい,ekitai,liquid form,洗濯に液体の洗剤を使っています。,I use liquid detergent for washing clothes.
動詞,どうし,doushi,verb,「食べる」は動詞です。,Eat is a verb.
先祖,せんぞ,senzo,"forefather, ancestor",神道では先祖を大切にします。,In Shintoism we worship our ancestors.
頬,ほお,hoo,cheek (common reading),彼女はほおを赤く染めたわ。,Her cheeks flushed.
満員,まんいん,manin,full to capacity,このバスは満員です。,This bus is full.
広める,ひろめる,hiromeru,"spread (information etc.), make (something) known",誰が噂を広めたんだろう。,I wonder who spread the rumor.
転がる,ころがる,korogaru,roll over,猫は砂の上で転がったんだ。,The cat rolled over on the sand.
子孫,しそん,shison,"descendant, offspring",彼は織田信長の子孫だよ。,He is a descendant of Oda Nobunaga.
曲線,きょくせん,kyokusen,"curve, curved line",この道は、ゆるい曲線を描いているよ。,This road curves gently.
郵送,ゆうそう,yuusou,mailing,書類を郵送してください。,Please mail the documents.
満点,まんてん,manten,perfect score,国語のテストは満点でした。,I got a perfect score on the Japanese test.
水面,すいめん,suimen,surface of the water,湖の水面に小さく波が立っているな。,There are a lot of small waves on the surface of the lake.
虹,にじ,niji,rainbow,雨が上がって美しい虹が出たね。,A beautiful rainbow came out after the rain.
実例,じつれい,jitsurei,"example, instance",実例を使って説明してください。,Please explain by using examples.
宝石,ほうせき,houseki,"gem, jewel",私が一番好きな宝石はダイヤモンドなの。,Diamond is my favorite jewel.
巣,す,su,"nest, den",アリは土の中に巣を作ります。,Ants build their nests underground.
境,さかい,sakai,"boundary, border",二つの市の境に川が流れているの。,A river flows along the border of the two cities.
湿度,しつど,shitsudo,humidity,日本の夏は湿度が高いです。,Humidity is high during summer in Japan.
手入れ,ていれ,teire,"care, repair",母は庭の手入れをしています。,My mother's tending the garden.
弱点,じゃくてん,jakuten,"weak point, weakness",彼の弱点はスタミナが足りないところです。,The lack of stamina is his weakness.
平行,へいこう,heikou,parallel,平行に線を引いてください。,Please draw parallel lines.
ユーモア,ゆーもあ,yu-moa,humor,彼女はユーモアのセンスがあります。,She has a sense of humor.
活字,かつじ,katsuji,printed type,新聞の活字が読みやすくなったね。,Newspaper prints have become easier to read.
空き,あき,aki,"vacancy, free time",部屋の空きはありますか。,Are there any vacant rooms?
捕まる,つかまる,tsukamaru,"be caught, be arrested",彼女はついに捕まりました。,She was finally caught.
長所,ちょうしょ,chousho,"strong point, strength",君の長所は明るいところだね。,Your bubbly personality is your strength.
貨物,かもつ,kamotsu,"freight, cargo",このトランクは貨物で送ろう。,Let's send this trunk by freight.
溶ける,とける,tokeru,"dissolve, melt",暑さでアイスクリームが溶けてしまった。,The ice cream melted in the heat.
効力,こうりょく,kouryoku,"effect, validity",その薬は効力が強いよ。,The medicine takes effect quickly.
乗車,じょうしゃ,jousha,"boarding, getting on board",このバスの運賃は乗車するときに払います。,"On this bus, you pay the fare when you get on."
実物,じつぶつ,jitsubutsu,"real thing, actual object",何かの説明をするときは実物を使うとわかりやすいの。,"When you explain something, it's easier to understand if you use real things."
超過,ちょうか,chouka,excess,この荷物は重量超過です。,This luggage is overweight.
絶えず,たえず,taezu,"constantly, unremittingly",今日は絶えず電話が鳴りました。,The telephone was ringing all day today.
外科,げか,geka,surgery,友人が骨折して外科に入院しました。,My friend was admitted to hospital for surgery because he broke a bone.
陽気,ようき,youki,"cheerful, merry",彼女はとても陽気です。,She's very cheerful.
互い,たがい,tagai,each other (plain),互いの話をよく聞きなさい。,Listen carefully to each other.
湾,わん,wan,"bay, gulf",東京湾は重要な役割を果たしている。,Tokyo Bay plays an important role.
続々,ぞくぞく,zokuzoku,"in succession, one after another",お客さんが続々とやって来ましたよ。,Guests came one after another.
直径,ちょっけい,chokkei,diameter,この円は直径６センチです。,This circle has a diameter of 6cm.
直線,ちょくせん,chokusen,straight line,直線を描いてください。,Please draw a straight line.
泥,どろ,doro,mud,靴が泥だらけになったよ。,My shoes were covered in mud.
シャッター,しゃったー,shatta-,shutter,丸いボタンを押すとシャッターが閉まります。,The shutter closes when you push the round button.
名物,めいぶつ,meibutsu,"specialty, famous product",この町の名物はぶどうです。,This town is famous for its grapes.
平野,へいや,heiya,plain land,広い平野が一面雪で真っ白でした。,The vast plains were covered with pure-white snow.
清潔,せいけつ,seiketsu,"cleanliness, neatness",レストランは清潔が第一です。,Cleanliness is the most important thing in any restaurants.
貝,かい,kai,"shellfish, shell",浜辺できれいな貝を拾いました。,I picked up a beautiful shell on the beach.
食卓,しょくたく,shokutaku,dining table,食卓に花を飾りましょう。,Let's decorate our dining table with flowers.
方言,ほうげん,hougen,dialect,彼は方言で話します。,He speaks in a dialect.
まれ,まれ,mare,rareness,彼が仕事を休むのはまれです。,He rarely takes a day off from work.
双子,ふたご,futago,twins,友達に双子が生まれたよ。,My friend gave birth to twins.
脱線,だっせん,dassen,derailment,地震で電車が脱線したよ。,The train derailed in the earthquake.
摩擦,まさつ,masatsu,friction,その二つの国に摩擦が生じたんだ。,Friction arose between the two countries.
客席,きゃくせき,kyakuseki,"seat, passenger seat",私たちは客席に座ったんだ。,We sat on the seats.
重み,おもみ,omomi,"weight, importance",雪の重みで枝が折れそうだ。,The branch looks like it might snap due to the weight of the snow.
発達,はったつ,hattatsu,"development, growth",通信技術の発達は目覚ましいな。,The development of communication technology is remarkable.
深まる,ふかまる,fukamaru,"deepen, become deeper",二人の愛はますます深まっているね。,Their love has become deeper and deeper.
浮かべる,うかべる,ukaberu,"float (something), set (something) afloat",お風呂に花を浮かべて入ったの。,I floated some flowers in the bath and then got in.
群れ,むれ,mure,"flock, herd",湖に鳥の群れがいたよ。,There was a flock of birds on the lake.
家屋,かおく,kaoku,"house, building",私は木造の家屋が好きです。,I like wooden houses.
塊,かたまり,katamari,"mass, clump",道に土の塊ができてたよ。,There was a clump of dirt on the road.
笛,ふえ,fue,whistle,彼は笛を吹くのが上手いね。,He's good at playing the flute.
スマート,すまーと,suma-to,"sophisticated, skillful",彼はいつもスマートに行動するね。,He always acts sophisticatedly.
高層,こうそう,kousou,"high altitude, high-rise",このあたりは高層ビルが増えましたね。,The number of high-rise buildings has increased around here.
コンクール,こんくーる,konku-ru,"contest, competition (mainly in arts)",来年のコンクールに出場するつもりです。,I'm going to participate in next year's contest.
適度,てきど,tekido,"moderate, proper",健康のため、適度な運動が必要です。,Moderate exercise is necessary for your health.
採点,さいてん,saiten,"marking, grading",先生は試験の採点が終わったようね。,It seems that the teacher has finished grading the exams.
牧場,ぼくじょう,bokujou,"stock farm, ranch",叔父は牧場を持っているんだ。,My uncle has a ranch.
惜しい,おしい,oshii,"almost, close",惜しい、もう少しで優勝だった。,Almost! We were that close to winning the championship.
めでたい,めでたい,medetai,"happy (occasions), festive",それはめでたいことだ。,That’s something to celebrate.
鐘,かね,kane,"bell, gong",この鐘の音はとてもきれいですね。,The sound of this bell is very beautiful.
捜す,さがす,sagasu,"look for, search for",警察がその男を捜しているの。,The police are searching for the man.
着ける,つける,tsukeru,"pull up, park (a vehicle)",玄関に車を着けます。,I’ll pull the car up to the entrance door.
一通り,ひととおり,hitotoori,"briefly, once over",説明書を一通り読んだの。,I glanced over the manual briefly.
内科,ないか,naika,internal medicine,内科で胃の調子を診てもらったよ。,I had my stomach examined in the internal medicine department.
油断,ゆだん,yudan,"inattention, carelessness",少しの油断が大きな事故につながります。,A little carelessness can cause a big accident.
乱暴,らんぼう,ranbou,"violence, roughness, disorderliness",人に乱暴してはいけません。,You must not do anything rough to people.
ダイヤモンド,だいやもんど,daiyamondo,diamond,ダイヤモンドはとても高価ですね。,Diamonds are very expensive.
連れ,つれ,tsure,companion,彼女は私の連れです。,She's with me.
紅葉,こうよう,kouyou,"autumn leaves, crimson foliage",この山は紅葉がとても美しい。,Autumn leaves on this mountain are very beautiful.
校舎,こうしゃ,kousha,school building,古い校舎の修理が必要です。,The old school building needs to be repaired.
見当,けんとう,kentou,"estimate, guess",この仕事には何日必要か見当もつかないね。,I can't tell how many days we'll need for this work.
女房,にょうぼう,nyoubou,wife,女房は実家に帰っています。,My wife is back at her parents' home.
驚かす,おどろかす,odorokasu,surprise,あなたを驚かす話があります。,I have a surprising story.
昇る,のぼる,noboru,"rise, ascend",太陽は東から昇ります。,The sun rises in the east.
モーター,もーたー,mo-ta-,"motor, engine",車のモーターを修理したぜ。,I repaired the car motor.
飾り,かざり,kazari,"ornament, decoration",この部屋は飾りが多すぎるな。,This room has too many decorations.
余分,よぶん,yobun,"excess, extra",食事は余分に用意してあります。,I've prepared some extra portions of the meal.
断定,だんてい,dantei,"decision, conclusion",まだ原因は断定できません。,The cause is yet to be determined.
現す,あらわす,arawasu,"show, reveal",彼はようやく姿を現しましたね。,He finally showed up.
爽やか,さわやか,sawayaka,"fresh, clear",レモンの爽やかな香りがした。,There was a fresh smell of lemon.
便り,たより,tayori,"letter, correspondence",月に一度、母から便りがきます。,I get a letter from my mother once a month.
団地,だんち,danchi,"housing estate, housing complex",私の弟は団地に住んでいます。,My little brother lives in a housing complex.
作物,さくもつ,sakumotsu,crop,米はアジアでは大切な作物だ。,Rice is an important crop in Asia.
枯れる,かれる,kareru,"wither, die",花瓶の花が枯れました。,The flowers in the vase died.
愉快,ゆかい,yukai,"pleasant, amusing",彼らはとても愉快な人たちです。,They're very amusing people.
上旬,じょうじゅん,joujun,the first ten days (of a month),７月上旬に夏祭りがありますよ。,There is a summer festival at the beginning of July.
平凡,へいぼん,heibon,"common, ordinary",彼はごく平凡な人です。,He's a very ordinary person.
礼,れい,rei,"bow, thanks",先生にお礼の手紙を書きました。,I wrote a thank-you letter to my teacher.
綿,めん,men,cotton (fabric),私は綿のシャツをよく着ます。,I wear cotton shirts a lot.
湿る,しめる,shimeru,"get damp, get wet",洗濯物がまだ湿っています。,The laundry is still damp.
先ほど,さきほど,sakihodo,"some time ago, a little while ago",その件でしたら、先ほど上司から許可を得ております。,"Regarding that matter, I obtained permission from my boss a little while ago."
暗記,あんき,anki,memorization,試験の前に英文を暗記したんだ。,I memorized the English text before the exam.
銅,どう,dou,copper,１０円玉は銅でできています。,The ten yen coin is made of copper.
名人,めいじん,meijin,"master, expert",彼は釣りの名人です。,He's an expert angler.
差し上げる,さしあげる,sashiageru,give (humble),こちらを差し上げます。,This is for you.
